"City";"IRIS";"X11100";"X11210";"X11220";"X11230";"X11240";"X11300";"X12100";"X12210";"X12220";"X12230";"X12300";"X12400";"X13100";"X13300";"X13400";"X14100";"X14200";"X21000";"X22000";"X23000";"X24000";"X25000";"X31000";"X32000";"X33000";"X40000";"X50000"
"Toulouse";315552104;0,0354353229457464;0,200127370086249;0;0;0;0;0,0157192467525918;0;0,0365679396051471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552201;0,00328967159409821;0,445668427334085;0,0182617752064317;0;0;0;0,0613089221434453;0;0,0736723231993961;0;0;0;0;0;0;0,0148025501902513;0,0320892642990388;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552202;0,0856757499547288;0,292028684999514;0,040726479078711;0;0;0;0,0466000703275532;0;0,0669163787223339;0;0;0;0;0;0;0;0,00938266158914566;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552203;0,0334359043840066;0,229204968868275;0;0;0;0;0,0231474547092095;0;0,0444621362114536;0;0;0;0;0;0;0,00116137197972834;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552204;0,083105579415252;0,142629899111732;0;0;0;0;0;0;0,0348700023930187;0,0120561398657002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000936203724205494
"Toulouse";315552301;0,0525616333389911;0,202251196405616;0,00784730157537758;0;0;0;0,0814375683330242;0,0242813547185138;0,0671088880148917;0,0029366718785353;0;0;0;0;0,00677865874262527;0;0,100438602188821;0;0;0;0;0;0;0;0;0;0,0382965110070705
"Toulouse";315552302;0,0266099321394674;0,220606816801598;0;0;0;0;0,00438812412430346;0;0,0343784177826856;0,0146057833382767;0;0;0;0;0;0,00960395188448392;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552303;0,0949295133608186;0,230608175539895;0;0;0;0;0,0478098927289061;0;0,0655416507019758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552304;0,101570227463819;0,100300458871094;0;0;0;0;0;0;0,0356257436436207;0,0101274660526518;0;0;0;0;0;0,00672673924665898;0;0;0;0;0;0;0;0;0;0;0,0000348106216341257
"Toulouse";315552401;0,00994520071305567;0,183111236355213;0,0259125472697318;0;0;0;0,0712028838931806;0,00736294363020069;0,0344825178811043;0;0;0;0;0;0,0181183603872508;0;0,0303146417377368;0;0;0;0;0;0;0;0;0;0,00484843590416014
"Toulouse";315552402;0,00971959812721238;0,179725883083417;0;0;0;0;0;0;0,0275918862852231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552403;0,077100666906191;0,174939652152353;0;0;0;0;0;0;0,0311534645322133;0,00624147168242745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
